[FEN "2k3r1/ppp2prp/1q2b3/8/Q7/2P1R1P1/P4P1P/4R1K1 b - - 3 23"]
[White "e6d7 e3e8 d7e8 e1e8 g8e8 a4e8"]
[White "741"]
[WhiteElo "78"]
[Popularity "100"]
[BlackElo "514"]
[Black "long mate mateIn3 middlegame queensideAttack sacrifice"]
e6d7 e3e8 d7e8 e1e8 g8e8 a4e8 1-0

[Event "00FF5"]
[FEN "r3k3/ppp1qp2/1b1p3p/4p2r/2B1P1b1/P1PP1P2/1P4PQ/RN3R1K b q - 2 18"]
[White "e7h4 c4f7 e8e7 f7h5"]
[White "2046"]
[WhiteElo "75"]
[Popularity "92"]
[BlackElo "3903"]
[Black "attackingF2F7 crushing middlegame short"]
e7h4 c4f7 e8e7 f7h5 1-0

[Event "00FHO"]
[FEN "8/1pp5/p2p3p/3P1Pk1/P3K1P1/1P5R/8/2r5 w - - 1 39"]
[White "e4f3 c1c3 f3g2 c3h3 g2h3 h6h5 g4h5 g5h5"]
[White "2216"]
[WhiteElo "109"]
[Popularity "64"]
[BlackElo "21"]
[Black "crushing endgame rookEndgame veryLong"]
e4f3 c1c3 f3g2 c3h3 g2h3 h6h5 g4h5 g5h5 1-0

[Event "00FHX"]
[FEN "2r3k1/5p1p/4pP2/3p3P/8/5P2/p1b3P1/2R3K1 b - - 0 30"]
[White "c2b1 c1c8"]
[White "537"]
[WhiteElo "102"]
[Popularity "86"]
[BlackElo "655"]
[Black "endgame hangingPiece mate mateIn1 oneMove"]
c2b1 c1c8 1-0

[Event "00FOM"]
[FEN "8/5k2/8/3pPPB1/1p4K1/1b6/8/8 b - - 0 45"]
[White "b3d1 g4h4 d1a4 e5e6"]
[White "2582"]
[WhiteElo "87"]
[Popularity "75"]
[BlackElo "158"]
[Black "bishopEndgame crushing defensiveMove endgame short"]
b3d1 g4h4 d1a4 e5e6 1-0

[Event "00FON"]
[FEN "1k6/8/8/6p1/1pp5/p4PP1/N1P4P/7K w - - 0 38"]
[White "h2h4 b4b3 c2b3 c4b3"]
[White "953"]
[WhiteElo "77"]
[Popularity "98"]
[BlackElo "1344"]
[Black "crushing endgame knightEndgame short"]
h2h4 b4b3 c2b3 c4b3 1-0

[Event "00FPo"]
[FEN "7R/1K3p2/6k1/PP4p1/8/6rp/8/8 b - - 2 47"]
[White "g5g4 a5a6 h3h2 h8h2"]
[White "1879"]
[WhiteElo "77"]
[Popularity "93"]
[BlackElo "4259"]
[Black "crushing endgame rookEndgame short"]
g5g4 a5a6 h3h2 h8h2 1-0

[Event "00FjB"]
[FEN "rnbk3r/pppp1Bpp/8/5p2/4p3/2PP4/P1P2PPP/R1B1K2R b KQ - 0 13"]
[White "h8f8 c1g5"]
[White "902"]
[WhiteElo "150"]
[Popularity "56"]
[BlackElo "108"]
[Black "doubleBishopMate mate mateIn1 middlegame oneMove"]
h8f8 c1g5 1-0

[Event "00Fyu"]
[FEN "r7/p1qbppbk/2p3p1/2pp4/4PP2/1P1P1N2/P1P3PP/3Q1RK1 b - - 2 16"]
[White "d7g4 f3g5 h7g8 d1g4"]
[White "977"]
[WhiteElo "245"]
[Popularity "-100"]
[BlackElo "4"]
[Black "advantage discoveredAttack middlegame short"]
d7g4 f3g5 h7g8 d1g4 1-0

[Event "00G0z"]
[FEN "Q4n1k/p2b2pp/3b4/2p5/4pq2/2Pn3P/PP1NBPP1/R1B2RK1 w - - 1 23"]
[White "d2e4 f4h2"]
[White "1339"]
[WhiteElo "93"]
[Popularity "29"]
[BlackElo "53"]
[Black "mate mateIn1 middlegame oneMove"]
d2e4 f4h2 1-0

[Event "00G1l"]
[FEN "5k2/1R6/3pp1P1/2p5/1pr1PK2/5P2/8/8 b - - 0 60"]
[White "c4c1 f4g5 c1g1 g5f6"]
[White "1999"]
[WhiteElo "75"]
[Popularity "88"]
[BlackElo "111"]
[Black "crushing defensiveMove endgame rookEndgame short"]
c4c1 f4g5 c1g1 g5f6 1-0

[Event "00G7g"]
[FEN "3r1rk1/p4pp1/b1p4p/8/BPPq4/P2P3P/2Q3P1/RNB4K b - - 2 27"]
[White "d4a1 c1b2 a1b2 c2b2"]
[White "1267"]
[WhiteElo "75"]
[Popularity "92"]
[BlackElo "293"]
[Black "advantage middlegame short"]
d4a1 c1b2 a1b2 c2b2 1-0

[Event "00GAf"]
[FEN "r5k1/5pp1/1p1rb2p/3pR2q/p1pP4/P1P3Q1/5PPN/4R1K1 b - - 1 30"]
[White "h5g6 g3g6 f7g6 e5e6 d6e6 e1e6"]
[White "1328"]
[WhiteElo "75"]
[Popularity "75"]
[BlackElo "243"]
[Black "crushing long middlegame"]
h5g6 g3g6 f7g6 e5e6 d6e6 e1e6 1-0

[Event "00GBV"]
[FEN "3r1rk1/pp2n1pp/8/8/Nq6/1PB5/P3QPPP/4R1K1 b - - 1 25"]
[White "b4d6 e2e7 d6e7 e1e7"]
[White "1494"]
[WhiteElo "76"]
[Popularity "86"]
[BlackElo "300"]
[Black "advantage middlegame short"]
b4d6 e2e7 d6e7 e1e7 1-0

[Event "00GHw"]
[FEN "r1bq1r2/1p4kp/4p1p1/1NpPp1P1/2P1P3/pPQ4B/P4n2/2KR3R b - - 1 21"]
[White "f2h1 c3e5 g7g8 d5e6 d8e7 d1h1 e7g7 e5g7"]
[White "2538"]
[WhiteElo "105"]
[Popularity "90"]
[BlackElo "221"]
[Black "advantage middlegame veryLong"]
f2h1 c3e5 g7g8 d5e6 d8e7 d1h1 e7g7 e5g7 1-0

[Event "00GRa"]
[FEN "1r3rk1/2p1Nppb/p2nq3/1p2p1Pp/4Qn1P/2P1N3/PPB2P1K/3R2R1 b - - 5 28"]
[White "e6e7 e4h7"]
[White "558"]
[WhiteElo "106"]
[Popularity "93"]
[BlackElo "696"]
[Black "kingsideAttack mate mateIn1 middlegame oneMove"]
e6e7 e4h7 1-0

[Event "00GVf"]
[FEN "2b2k2/6q1/pn4p1/1rp2p2/8/8/1P2Q1P1/1K2R2R b - - 3 32"]
[White "c8d7 h1h8 g7h8 e2e7 f8g8 e7d8"]
[White "1569"]
[WhiteElo "75"]
[Popularity "96"]
[BlackElo "3226"]
[Black "crushing exposedKing long middlegame sacrifice"]
c8d7 h1h8 g7h8 e2e7 f8g8 e7d8 1-0

[Event "00GWg"]
[FEN "1r1r2k1/pp4pp/2nNb3/2R2p2/2P1p3/8/P4PPP/3BR1K1 w - - 1 26"]
[White "d6b7 b8b7 c5c6 b7b1 g1f1 d8d1 e1d1 b1d1 f1e2 e6d7"]
[White "2186"]
[WhiteElo "78"]
[Popularity "90"]
[BlackElo "888"]
[Black "crushing middlegame veryLong"]
d6b7 b8b7 c5c6 b7b1 g1f1 d8d1 e1d1 b1d1 f1e2 e6d7 1-0

[Event "00GYk"]
[FEN "1r4k1/p3p1bp/1n3qp1/6B1/6Q1/1P4pP/P5B1/3R3K b - - 0 29"]
[White "f6e5 g5f4 e5f4 g4f4"]
[White "1697"]
[WhiteElo "76"]
[Popularity "69"]
[BlackElo "57"]
[Black "crushing master middlegame short"]
f6e5 g5f4 e5f4 g4f4 1-0

[Event "00GcF"]
[FEN "6r1/1p1bRk2/p2q1n1r/3p4/3Q4/1P1B3P/P1P2PP1/4R1K1 b - - 4 27"]
[White "d6e7 e1e7 f7e7 d4e3 e7f7 e3h6"]
[White "1852"]
[WhiteElo "76"]
[Popularity "93"]
[BlackElo "5112"]
[Black "advantage attraction exposedKing fork long middlegame"]
d6e7 e1e7 f7e7 d4e3 e7f7 e3h6 1-0

[Event "00Gt0"]
[FEN "R7/4k3/5p2/3p2p1/4b2p/2K1P2P/5PP1/8 w - - 2 47"]
[White "f2f3 d5d4 c3d4 e4a8"]
[White "1052"]
[WhiteElo "79"]
[Popularity "83"]
[BlackElo "104"]
[Black "crushing discoveredAttack endgame master short"]
f2f3 d5d4 c3d4 e4a8 1-0

[Event "00GuG"]
[FEN "2R5/7p/1K4k1/8/5p2/5n2/8/8 w - - 0 63"]
[White "c8c6 g6f5 b6c5 h7h5"]
[White "2582"]
[WhiteElo "90"]
[Popularity "90"]
[BlackElo "1023"]
[Black "advantage defensiveMove endgame master short"]
c8c6 g6f5 b6c5 h7h5 1-0

[Event "00Gvr"]
[FEN "8/1b3pp1/1k4Pp/4K2P/4PP2/8/8/8 b - - 0 46"]
[White "f7f6 e5e6 b7e4 e6f7"]
[White "1159"]
[WhiteElo "75"]
[Popularity "89"]
[BlackElo "2744"]
[Black "advantage bishopEndgame defensiveMove endgame master short"]
f7f6 e5e6 b7e4 e6f7 1-0

[Event "00Gz6"]
[FEN "r7/p3qkp1/1p4p1/3Nn3/Q7/4PP2/PP3K2/6R1 b - - 0 25"]
[White "e7c5 a4f4 f7e6 f4e4 a8f8 g1g6"]
[White "2657"]
[WhiteElo "88"]
[Popularity "91"]
[BlackElo "641"]
[Black "crushing endgame fork long pin"]
e7c5 a4f4 f7e6 f4e4 a8f8 g1g6 1-0

[Event "00H1C"]
[FEN "r3r3/1kpRnqpp/p4p2/Qp2P2P/1N6/4Pb2/PPP3P1/2K2R2 b - - 0 22"]
[White "e7c6 a5c7"]
[White "1423"]
[WhiteElo "75"]
[Popularity "89"]
[BlackElo "484"]
[Black "mate mateIn1 middlegame oneMove"]
e7c6 a5c7 1-0

[Event "00H2I"]
[FEN "4rrk1/ppp2pp1/7p/3n4/3P3q/1P2p2P/P5P1/R1BQRBK1 w - - 2 23"]
[White "c1b2 h4f2 g1h2 f2b2"]
[White "2033"]
[WhiteElo "77"]
[Popularity "87"]
[BlackElo "43"]
[Black "crushing fork middlegame short"]
c1b2 h4f2 g1h2 f2b2 1-0

[Event "00H2L"]
[FEN "8/8/2p2p2/p4P1p/Pk5P/4K1P1/8/8 w - - 1 39"]
[White "e3d3 c6c5 d3e2 c5c4 g3g4 h5g4"]
[White "2345"]
[WhiteElo "101"]
[Popularity "85"]
[BlackElo "34"]
[Black "crushing endgame long pawnEndgame quietMove"]
e3d3 c6c5 d3e2 c5c4 g3g4 h5g4 1-0

[Event "00H5n"]
[FEN "8/5Rpk/3p3p/p1qPp3/P3n3/5N1P/1Q3PPK/2r5 b - - 0 35"]
[White "e4f2 b2b7 c1h1 h2g3 f2e4 g3g4 e4f6 f7f6 c5b4 b7b4"]
[White "2459"]
[WhiteElo "82"]
[Popularity "97"]
[BlackElo "94"]
[Black "advantage endgame pin quietMove veryLong"]
e4f2 b2b7 c1h1 h2g3 f2e4 g3g4 e4f6 f7f6 c5b4 b7b4 1-0

[Event "00H87"]
[FEN "6k1/2q1pp2/p5pB/2p4n/3pP1Q1/P2P3P/1r4P1/5RK1 b - - 1 30"]
[White "c7g3 g4c8 g8h7 f1f7 h5g7 f7g7 h7h6 c8h8 h6g5 g7g6 g5g6 h8g8 g6f6 g8g3"]
[White "1943"]
[WhiteElo "76"]
[Popularity "88"]
[BlackElo "408"]
[Black "attraction crushing deflection endgame sacrifice skewer veryLong"]
c7g3 g4c8 g8h7 f1f7 h5g7 f7g7 h7h6 c8h8 h6g5 g7g6 g5g6 h8g8 g6f6 g8g3 1-0

[Event "00H9n"]
[FEN "7k/6p1/8/4p3/Pp1b4/1P3b1q/3Q2P1/5RK1 w - - 0 45"]
[White "d2d4 h3g2"]
[White "897"]
[WhiteElo "90"]
[Popularity "96"]
[BlackElo "146"]
[Black "endgame mate mateIn1 oneMove"]
d2d4 h3g2 1-0

[Event "00HEh"]
[FEN "3R1rk1/pp3ppp/2p3b1/2n3P1/2B2q1P/5N2/PPP1QP2/4R1K1 b - - 0 23"]
[White "f8d8 e2e8 d8e8 e1e8"]
[White "827"]
[WhiteElo "86"]
[Popularity "90"]
[BlackElo "432"]
[Black "kingsideAttack mate mateIn2 middlegame sacrifice short"]
f8d8 e2e8 d8e8 e1e8 1-0

[Event "00HEx"]
[FEN "b7/5pk1/R3pn1p/8/3NP3/5P2/6PP/2rB2K1 w - - 1 31"]
[White "a6a8 c1d1 g1f2 d1d4"]
[White "979"]
[WhiteElo "76"]
[Popularity "100"]
[BlackElo "492"]
[Black "crushing endgame fork hangingPiece short"]
a6a8 c1d1 g1f2 d1d4 1-0

[Event "00HGG"]
[FEN "8/pp6/2p1kpp1/3p4/3P1PPp/1P3K2/P1P4P/8 w - - 0 31"]
[White "g4g5 f6g5 f3g4 g5f4 g4f4 e6f6"]
[White "1681"]
[WhiteElo "75"]
[Popularity "82"]
[BlackElo "122"]
[Black "crushing defensiveMove endgame long pawnEndgame"]
g4g5 f6g5 f3g4 g5f4 g4f4 e6f6 1-0

[Event "00HHN"]
[FEN "4r2k/p6p/1p3R2/2p5/2P5/1P4R1/r5PP/2K5 w - - 0 32"]
[White "f6f7 e8e1"]
[White "610"]
[WhiteElo "80"]
[Popularity "97"]
[BlackElo "342"]
[Black "endgame mate mateIn1 oneMove rookEndgame"]
f6f7 e8e1 1-0

[Event "00HPz"]
[FEN "6r1/7p/2pk1p2/P2p4/P2KbP2/4P3/4NR1P/8 w - - 1 35"]
[White "e2c3 c6c5"]
[White "685"]
[WhiteElo "77"]
[Popularity "98"]
[BlackElo "417"]
[Black "endgame mate mateIn1 oneMove"]
e2c3 c6c5 1-0

[Event "00HSV"]
[FEN "r2q1kr1/ppp2p1p/2n5/8/3P4/P2BP1N1/1P1Q1PbP/R3K2R w KQ - 0 17"]
[White "d3h7 g8g3 f2g3 g2h1"]
[White "1832"]
[WhiteElo "78"]
[Popularity "72"]
[BlackElo "54"]
[Black "advantage middlegame short"]
d3h7 g8g3 f2g3 g2h1 1-0

[Event "00HVU"]
[FEN "r2qkb1r/ppp1pppp/8/3p3Q/3n1P2/3B3P/PPP2PP1/RN2K2R b KQkq - 1 9"]
[White "g7g6 h5e5 d4f3 g2f3"]
[White "1531"]
[WhiteElo "74"]
[Popularity "91"]
[BlackElo "1542"]
[Black "advantage fork middlegame short"]
g7g6 h5e5 d4f3 g2f3 1-0

[Event "00HZC"]
[FEN "4r1k1/pp1qn3/2p4R/6p1/3P1rR1/3Q2P1/PP3P1P/6K1 b - - 0 31"]
[White "f4g4 d3h7 g8f8 h6f6"]
[White "1541"]
[WhiteElo "76"]
[Popularity "61"]
[BlackElo "129"]
[Black "endgame mate mateIn2 short"]
f4g4 d3h7 g8f8 h6f6 1-0

[Event "00HZa"]
[FEN "6k1/6pp/1p6/p1n5/4qp2/1P2PN2/P4PPP/3Q2K1 b - - 0 28"]
[White "f4e3 d1d8 g8f7 f3g5 f7g6 g5e4"]
[White "1048"]
[WhiteElo "75"]
[Popularity "94"]
[BlackElo "296"]
[Black "crushing endgame fork long"]
f4e3 d1d8 g8f7 f3g5 f7g6 g5e4 1-0

[Event "00HeG"]
[FEN "8/1p5k/p3pQq1/3pP3/2p3P1/2P5/PP6/2K5 w - - 3 33"]
[White "f6h4 g6h6 h4h6 h7h6"]
[White "811"]
[WhiteElo "82"]
[Popularity "100"]
[BlackElo "179"]
[Black "crushing endgame queenEndgame short"]
f6h4 g6h6 h4h6 h7h6 1-0

[Event "00HoG"]
[FEN "5r1k/5r2/2b2RQp/1p1p2p1/1q4P1/8/8/1B3R1K b - - 0 36"]
[White "f7f6 g6h7"]
[White "1508"]
[WhiteElo "78"]
[Popularity "94"]
[BlackElo "2385"]
[Black "mate mateIn1 middlegame oneMove"]
f7f6 g6h7 1-0

[Event "00Htd"]
[FEN "rnbqk2r/1p3ppp/p4b2/2Pp4/8/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 9"]
[White "d1d5 f6c3 b2c3 d8d5"]
[White "989"]
[WhiteElo "83"]
[Popularity "93"]
[BlackElo "965"]
[Black "crushing intermezzo opening short"]
d1d5 f6c3 b2c3 d8d5 1-0

[Event "00Hxb"]
[FEN "1rbr1k2/p4ppp/2B5/2pR1NP1/2P5/P7/7P/4R1K1 b - - 0 27"]
[White "d8d5 e1e8"]
[White "1126"]
[WhiteElo "80"]
[Popularity "83"]
[BlackElo "1101"]
[Black "endgame mate mateIn1 oneMove"]
d8d5 e1e8 1-0

[Event "00HzH"]
[FEN "2r2Qk1/p2q2p1/1p2p1Np/3p3P/3Pb1P1/2P5/PP3R2/6K1 b - - 4 33"]
[White "c8f8 f2f8 g8h7 f8h8"]
[White "826"]
[WhiteElo "84"]
[Popularity "90"]
[BlackElo "339"]
[Black "endgame hookMate mate mateIn2 short"]
c8f8 f2f8 g8h7 f8h8 1-0

[Event "00HzX"]
[FEN "4r1k1/5pp1/2R4p/1p6/8/1PP3QP/2q2PP1/6K1 w - - 0 29"]
[White "c6h6 c2c1 g1h2 c1h6"]
[White "1661"]
[WhiteElo "74"]
[Popularity "93"]
[BlackElo "858"]
[Black "crushing endgame fork short"]
c6h6 c2c1 g1h2 c1h6 1-0

[Event "00ICz"]
[FEN "2k2rr1/1p1q3p/1p2p3/1NbpQ3/P1p2P2/6P1/6KP/R4R2 b - - 0 31"]
[White "f8f5 b5a7 c8d8 e5b8 d8e7 b8g8"]
[White "1244"]
[WhiteElo "75"]
[Popularity "95"]
[BlackElo "584"]
[Black "crushing long middlegame skewer"]
f8f5 b5a7 c8d8 e5b8 d8e7 b8g8 1-0

[Event "00IDw"]
[FEN "4r3/pN3kpp/2N1b3/2R5/5b2/P7/1P3PPP/7K w - - 1 30"]
[White "g2g3 e6h3 c5c1 f4c1"]
[White "1859"]
[WhiteElo "76"]
[Popularity "85"]
[BlackElo "147"]
[Black "advantage endgame quietMove short"]
g2g3 e6h3 c5c1 f4c1 1-0

[Event "00IF1"]
[FEN "1k6/p1p5/P2p4/3P4/1PK2N1p/4P3/5r2/4B3 b - - 12 57"]
[White "f2f4 e3f4 h4h3 e1g3"]
[White "1267"]
[WhiteElo "75"]
[Popularity "93"]
[BlackElo "424"]
[Black "crushing defensiveMove endgame hangingPiece short"]
f2f4 e3f4 h4h3 e1g3 1-0

[Event "00IF7"]
[FEN "b3k2r/4bpp1/2q1p2p/1p1nP3/1Pp1N3/2P5/2B2PPP/2BQR1K1 w k - 0 19"]
[White "c1e3 d5c3 d1g4 c3e4"]
[White "1666"]
[WhiteElo "81"]
[Popularity "64"]
[BlackElo "34"]
[Black "crushing middlegame short"]
c1e3 d5c3 d1g4 c3e4 1-0

[Event "00IFk"]
[FEN "r1b4r/ppk2ppp/2p5/3n2B1/2P5/6P1/P1P1B2P/2KR3R b - - 0 16"]
[White "d5c3 g5f4 c7b6 c4c5 b6c5 f4e3"]
[White "2122"]
[WhiteElo "76"]
[Popularity "85"]
[BlackElo "117"]
[Black "attraction crushing long middlegame"]
d5c3 g5f4 c7b6 c4c5 b6c5 f4e3 1-0

[Event "00IPp"]
[FEN "4Q3/6pk/p3p2p/5p2/1p1P2P1/4q2P/2B1n2B/7K w - - 0 35"]
[White "g4f5 e3f3"]
[White "1466"]
[WhiteElo "91"]
[Popularity "86"]
[BlackElo "1710"]
[Black "endgame mate mateIn1 oneMove"]
g4f5 e3f3 1-0

[Event "00ISm"]
[FEN "5r2/4bp1k/2ppq1p1/4p1Q1/4N2P/3P4/1P1R1P2/4K1R1 b - - 0 29"]
[White "e7g5 e4g5 h7h6 g5e6"]
[White "907"]
[WhiteElo "88"]
[Popularity "84"]
[BlackElo "84"]
[Black "crushing endgame fork short"]
e7g5 e4g5 h7h6 g5e6 1-0

[Event "00ITc"]
[FEN "3r1rk1/3b1pp1/7p/8/N2Qp1n1/1P6/PB1q1PP1/R5K1 b - - 1 25"]
[White "d7a4 d4g7"]
[White "906"]
[WhiteElo "77"]
[Popularity "88"]
[BlackElo "116"]
[Black "mate mateIn1 middlegame oneMove"]
d7a4 d4g7 1-0

[Event "00IUT"]
[FEN "1r2r1k1/ppp1q1pp/4b3/4P3/1Q1p1P2/8/P5PP/R1BR2K1 w - - 6 19"]
[White "d1d4 c7c5 b4a3 c5d4 a3e7 e8e7"]
[White "1449"]
[WhiteElo "73"]
[Popularity "96"]
[BlackElo "18988"]
[Black "crushing fork long middlegame"]
d1d4 c7c5 b4a3 c5d4 a3e7 e8e7 1-0

[Event "00IYH"]
[FEN "rnbq1rk1/ppp2pp1/3p1n1p/2b1p2N/2B1P3/3P4/PPP2PPP/RNBQ1RK1 b - - 2 7"]
[White "c8g4 h5f6 d8f6 d1g4"]
[White "1076"]
[WhiteElo "84"]
[Popularity "93"]
[BlackElo "2232"]
[Black "advantage kingsideAttack opening short"]
c8g4 h5f6 d8f6 d1g4 1-0

[Event "00IaZ"]
[FEN "4R3/1k2R3/3K2p1/1P6/1P6/2rp3r/8/8 b - - 3 45"]
[White "b7b6 e8b8"]
[White "925"]
[WhiteElo "83"]
[Popularity "83"]
[BlackElo "426"]
[Black "endgame master mate mateIn1 oneMove rookEndgame"]
b7b6 e8b8 1-0

[Event "00IiM"]
[FEN "r5k1/pp4p1/1n6/3pB3/3P2pb/2NQ1r2/PP6/2K3R1 w - - 2 24"]
[White "d3f3 g4f3 g1g7 g8f8"]
[White "1784"]
[WhiteElo "74"]
[Popularity "91"]
[BlackElo "2314"]
[Black "advantage middlegame short"]
d3f3 g4f3 g1g7 g8f8 1-0

[Event "00In2"]
[FEN "8/b2r1p1k/5Qp1/1p5p/4p3/1P1q3P/5PP1/2B2RK1 b - - 13 38"]
[White "d3b3 c1b2 b3b2 f6b2"]
[White "1677"]
[WhiteElo "74"]
[Popularity "94"]
[BlackElo "8763"]
[Black "advantage endgame quietMove short"]
d3b3 c1b2 b3b2 f6b2 1-0

[Event "00IpT"]
[FEN "r1bk3r/ppp1n2p/3pNQ2/8/2BpP2p/8/PPPq2PP/R5K1 b - - 2 21"]
[White "d8d7 f6h8 d7c6 h8e8"]
[White "2032"]
[WhiteElo "144"]
[Popularity "74"]
[BlackElo "13"]
[Black "crushing hangingPiece middlegame short"]
d8d7 f6h8 d7c6 h8e8 1-0

[Event "00Ivf"]
[FEN "8/2p4r/1p3k2/p2Pp1p1/P1P1RpP1/1P3P1r/4R1K1/8 w - - 7 46"]
[White "e4e5 h3h2 g2f1 h2h1 f1f2 h7h2"]
[White "1658"]
[WhiteElo "75"]
[Popularity "89"]
[BlackElo "181"]
[Black "endgame long mate mateIn3 rookEndgame"]
e4e5 h3h2 g2f1 h2h1 f1f2 h7h2 1-0

[Event "00J1t"]
[FEN "r1qr3k/pp3pB1/1np1pb2/8/3P3P/2N2PR1/PP1Q2P1/2KR4 b - - 0 22"]
[White "f6g7 d2g5 d8g8 g5h5 g7h6 h5h6"]
[White "1646"]
[WhiteElo "74"]
[Popularity "97"]
[BlackElo "8761"]
[Black "exposedKing kingsideAttack long mate mateIn3 middlegame"]
f6g7 d2g5 d8g8 g5h5 g7h6 h5h6 1-0

[Event "00J5r"]
[FEN "r4rk1/1p4p1/p1p1n1Pp/q3p3/4P3/2N1QP2/PPP5/2KR3R w - - 0 21"]
[White "h1h6 g7h6 e3h6 a5c7"]
[White "2111"]
[WhiteElo "75"]
[Popularity "85"]
[BlackElo "98"]
[Black "crushing defensiveMove middlegame short"]
h1h6 g7h6 e3h6 a5c7 1-0

[Event "00J7i"]
[FEN "3r2k1/pQ3ppp/4R1n1/2q5/2P5/2B3P1/P4PBP/6K1 b - - 0 24"]
[White "f7e6 b7g7"]
[White "1000"]
[WhiteElo "100"]
[Popularity "67"]
[BlackElo "41"]
[Black "endgame master masterVsMaster mate mateIn1 oneMove"]
f7e6 b7g7 1-0

[Event "00JFF"]
[FEN "4r1k1/ppqb3p/6B1/3pb2Q/8/2P5/PP1B2PP/5RK1 b - - 0 20"]
[White "h7g6 h5g6 e5g7 f1f7 c7c5 g1h1 c5f8 f7f8"]
[White "2086"]
[WhiteElo "134"]
[Popularity "81"]
[BlackElo "18"]
[Black "crushing middlegame pin veryLong"]
h7g6 h5g6 e5g7 f1f7 c7c5 g1h1 c5f8 f7f8 1-0

[Event "00JO7"]
[FEN "5rk1/ppq3pR/4p1r1/3p4/8/2P4Q/PP3RPP/6K1 b - - 0 22"]
[White "c7c5 h7h8"]
[White "989"]
[WhiteElo "77"]
[Popularity "89"]
[BlackElo "74"]
[Black "endgame mate mateIn1 oneMove"]
c7c5 h7h8 1-0

[Event "00JQS"]
[FEN "5r1k/pb3Qpp/2p5/5p2/3P4/8/PPP2PPP/4R1K1 b - - 0 21"]
[White "f8f7 e1e8 f7f8 e8f8"]
[White "584"]
[WhiteElo "92"]
[Popularity "76"]
[BlackElo "622"]
[Black "backRankMate endgame mate mateIn2 short"]
f8f7 e1e8 f7f8 e8f8 1-0

[Event "00JS1"]
[FEN "2r5/1p2k1pp/4p3/1N3p2/5P2/P2nP3/1R4PP/6K1 w - - 0 24"]
[White "b2d2 c8c1 d2d1 c1d1"]
[White "600"]
[WhiteElo "102"]
[Popularity "77"]
[BlackElo "675"]
[Black "endgame mate mateIn2 short"]
b2d2 c8c1 d2d1 c1d1 1-0

[Event "00JYV"]
[FEN "r2q1rk1/p1p1bppp/2pp1nb1/4p3/4P1PN/2NP3P/PPP2PK1/R1BQ1R2 b - - 4 11"]
[White "f6e4 h4g6 e4c3 g6e7 d8e7 b2c3"]
[White "1590"]
[WhiteElo "74"]
[Popularity "96"]
[BlackElo "8434"]
[Black "advantage kingsideAttack long opening"]
f6e4 h4g6 e4c3 g6e7 d8e7 b2c3 1-0

[Event "00JZk"]
[FEN "7k/1q5p/3Q2p1/8/P3p3/1p2B2P/1br3P1/R5K1 b - - 0 32"]
[White "b7f7 a1f1 f7f1 g1f1"]
[White "1969"]
[WhiteElo "74"]
[Popularity "92"]
[BlackElo "1436"]
[Black "crushing endgame short"]
b7f7 a1f1 f7f1 g1f1 1-0

[Event "00JaW"]
[FEN "8/r7/Pk5p/3R2p1/4p1P1/4P3/3K4/8 b - - 0 48"]
[White "a7a6 d5d6 b6a5 d6a6 a5a6 d2c3 a6b7 c3d4"]
[White "1067"]
[WhiteElo "76"]
[Popularity "87"]
[BlackElo "194"]
[Black "crushing endgame exposedKing rookEndgame veryLong"]
a7a6 d5d6 b6a5 d6a6 a5a6 d2c3 a6b7 c3d4 1-0

[Event "00JtR"]
[FEN "1rbk3r/3qp1b1/p3p1Bp/1N1P2p1/8/P5P1/1P2Q1P1/R3K2R w KQ - 2 23"]
[White "d5e6 d7b5 e2d2 d8c7 a1c1 c7b7 g6e4 b7a7"]
[White "2185"]
[WhiteElo "75"]
[Popularity "93"]
[BlackElo "817"]
[Black "crushing defensiveMove middlegame veryLong"]
d5e6 d7b5 e2d2 d8c7 a1c1 c7b7 g6e4 b7a7 1-0

[Event "00JzT"]
[FEN "8/7p/6pK/5p2/4p3/1k4P1/5P1P/8 w - - 2 44"]
[White "h6h7 g6g5 g3g4 f5f4"]
[White "1693"]
[WhiteElo "78"]
[Popularity "79"]
[BlackElo "72"]
[Black "crushing defensiveMove endgame pawnEndgame quietMove short"]
h6h7 g6g5 g3g4 f5f4 1-0

[Event "00K0G"]
[FEN "8/8/8/2Pk4/pK4p1/3N4/5P2/3b4 b - - 7 59"]
[White "d1e2 d3f4 d5c6 f4e2"]
[White "781"]
[WhiteElo "85"]
[Popularity "80"]
[BlackElo "80"]
[Black "crushing endgame fork master short"]
d1e2 d3f4 d5c6 f4e2 1-0

[Event "00K8j"]
[FEN "r2q2kr/p4pp1/4b2p/n1Qn4/5B2/4P3/PP3PPP/2KR1BNR w - - 1 14"]
[White "f4c7 d8c7 c5c7 d5c7"]
[White "1439"]
[WhiteElo "74"]
[Popularity "86"]
[BlackElo "199"]
[Black "advantage opening short"]
f4c7 d8c7 c5c7 d5c7 1-0

[Event "00KMV"]
[FEN "1r3k2/1p1q1p2/p2p1np1/2pP2bp/2P1P1n1/1PQ3P1/P3N1K1/3N1R1R b - - 11 28"]
[White "f6e4 c3h8 f8e7 h8b8"]
[White "1048"]
[WhiteElo "80"]
